CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
THO105,01-4422,2015-09-10,2015-05-20,113
THO105,01-4422,2015-09-23,2015-09-10,13
THO105,01-4422,2016-03-04,2015-09-23,163
THO105,01-4422,2016-04-06,2016-03-04,33
THO105,01-4422,2016-04-14,2016-04-06,8
THO105,01-4422,2016-05-24,2016-04-14,40
THO105,01-4422,2016-05-31,2016-05-24,7
THO105,01-4422,2016-07-05,2016-05-31,35
THO105,01-4422,2016-07-08,2016-07-05,3
THO105,01-4422,2016-08-05,2016-07-08,28
THO105,01-4422,2016-08-17,2016-08-05,12
THO105,01-4422,2016-09-01,2016-08-17,15
THO105,01-4422,2016-09-20,2016-09-01,19
THO105,01-4422,2016-11-04,2016-09-20,45
THO105,01-4422,2016-11-16,2016-11-04,12
THO105,01-4422,2016-12-02,2016-11-16,16
THO105,01-4422,2016-12-20,2016-12-02,18
THO105,01-4422,2017-01-04,2016-12-20,15
THO105,01-4422,2017-01-27,2017-01-04,23
THO105,01-4422,2017-02-03,2017-01-27,7
THO105,01-4422,2017-02-10,2017-02-03,7
THO105,01-4422,2017-03-21,2017-02-10,39
THO105,01-4422,2017-03-24,2017-03-21,3
THO105,01-4422,2017-04-06,2017-03-24,13
THO105,01-4422,2017-05-17,2017-04-06,41
THO105,01-4422,2017-05-24,2017-05-17,7
THO105,01-4422,2017-10-06,2017-05-24,135
THO105,01-4422,2017-11-29,2017-10-06,54
