CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DEL141,C2-2814,2015-06-02,2015-05-01,32
DEL141,C2-2814,2015-07-01,2015-06-02,29
DEL141,C2-2814,2015-08-03,2015-07-01,33
DEL141,C2-2814,2015-09-04,2015-08-03,32
DEL141,C2-2814,2015-10-05,2015-09-04,31
DEL141,C2-2814,2015-11-03,2015-10-05,29
DEL141,C2-2814,2015-12-08,2015-11-03,35
DEL141,C2-2814,2016-01-18,2015-12-08,41
DEL141,C2-2814,2016-03-14,2016-01-18,56
DEL141,C2-2814,2016-03-28,2016-03-14,14
DEL141,C2-2814,2016-04-20,2016-03-28,23
DEL141,C2-2814,2016-05-16,2016-04-20,26
DEL141,C2-2814,2016-06-20,2016-05-16,35
DEL141,C2-2814,2016-07-26,2016-06-20,36
DEL141,C2-2814,2016-08-22,2016-07-26,27
DEL141,C2-2814,2016-09-21,2016-08-22,30
DEL141,C2-2814,2016-10-12,2016-09-21,21
DEL141,C2-2814,2016-11-08,2016-10-12,27
DEL141,C2-2814,2016-12-16,2016-11-08,38
DEL141,C2-2814,2016-12-28,2016-12-16,12
DEL141,C2-2814,2017-01-12,2016-12-28,15
DEL141,C2-2814,2017-02-28,2017-01-12,47
DEL141,C2-2814,2017-03-14,2017-02-28,14
