CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
COM222,06-0163,2016-01-21,2015-12-29,23
COM222,06-0163,2016-02-12,2016-01-21,22
COM222,06-0163,2016-07-13,2016-02-12,152
COM222,06-0163,2016-09-06,2016-07-13,55
COM222,06-0163,2016-09-28,2016-09-06,22
COM222,06-0163,2016-11-11,2016-09-28,44
COM222,06-0163,2017-02-07,2016-11-11,88
COM222,06-0163,2017-02-20,2017-02-07,13
COM222,06-0163,2017-04-04,2017-02-20,43
COM222,06-0163,2017-04-12,2017-04-04,8
COM222,06-0163,2017-07-28,2017-04-12,107
COM222,06-0163,2017-08-02,2017-07-28,5
COM222,06-0163,2017-08-07,2017-08-02,5
COM222,06-0163,2017-08-25,2017-08-07,18
COM222,06-0163,2017-08-31,2017-08-25,6
COM222,06-0163,2017-09-19,2017-08-31,19
COM222,06-0163,2017-09-20,2017-09-19,1
COM222,06-0163,2017-09-22,2017-09-20,2
COM222,06-0163,2017-09-25,2017-09-22,3
COM222,06-0163,2017-10-10,2017-09-25,15
COM222,06-0163,2017-10-16,2017-10-10,6
COM222,06-0163,2017-10-18,2017-10-16,2
COM222,06-0163,2017-10-26,2017-10-18,8
COM222,06-0163,2017-10-27,2017-10-26,1
COM222,06-0163,2017-11-08,2017-10-27,12
COM222,06-0163,2017-11-10,2017-11-08,2
COM222,06-0163,2017-11-27,2017-11-10,17
COM222,06-0163,2017-12-04,2017-11-27,7
COM222,06-0163,2017-12-06,2017-12-04,2
COM222,06-0163,2017-12-08,2017-12-06,2
