CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ALG100,B1-4414,2016-04-20,2016-01-06,105
ALG100,B1-4414,2016-04-29,2016-04-20,9
ALG100,B1-4414,2016-05-02,2016-04-29,3
ALG100,B1-4414,2016-05-27,2016-05-02,25
ALG100,B1-4414,2016-06-07,2016-05-27,11
ALG100,B1-4414,2016-07-05,2016-06-07,28
ALG100,B1-4414,2016-07-08,2016-07-05,3
ALG100,B1-4414,2016-08-12,2016-07-08,35
ALG100,B1-4414,2016-08-26,2016-08-12,14
ALG100,B1-4414,2016-09-02,2016-08-26,7
ALG100,B1-4414,2016-09-07,2016-09-02,5
ALG100,B1-4414,2016-09-22,2016-09-07,15
ALG100,B1-4414,2016-10-05,2016-09-22,13
ALG100,B1-4414,2016-10-21,2016-10-05,16
ALG100,B1-4414,2016-11-03,2016-10-21,13
ALG100,B1-4414,2016-11-08,2016-11-03,5
ALG100,B1-4414,2016-11-21,2016-11-08,13
ALG100,B1-4414,2016-12-07,2016-11-21,16
ALG100,B1-4414,2016-12-08,2016-12-07,1
ALG100,B1-4414,2016-12-12,2016-12-08,4
ALG100,B1-4414,2016-12-16,2016-12-12,4
ALG100,B1-4414,2017-02-08,2016-12-16,54
ALG100,B1-4414,2017-02-15,2017-02-08,7
ALG100,B1-4414,2017-03-02,2017-02-15,15
ALG100,B1-4414,2017-03-09,2017-03-02,7
ALG100,B1-4414,2017-03-22,2017-03-09,13
ALG100,B1-4414,2017-04-25,2017-03-22,34
ALG100,B1-4414,2017-05-01,2017-04-25,6
ALG100,B1-4414,2017-05-05,2017-05-01,4
ALG100,B1-4414,2017-05-10,2017-05-05,5
ALG100,B1-4414,2017-06-05,2017-05-10,26
ALG100,B1-4414,2017-06-06,2017-06-05,1
ALG100,B1-4414,2017-06-16,2017-06-06,10
ALG100,B1-4414,2017-06-26,2017-06-16,10
ALG100,B1-4414,2017-06-28,2017-06-26,2
ALG100,B1-4414,2017-06-30,2017-06-28,2
ALG100,B1-4414,2017-07-06,2017-06-30,6
ALG100,B1-4414,2017-07-10,2017-07-06,4
ALG100,B1-4414,2017-08-31,2017-07-10,52
ALG100,B1-4414,2017-09-06,2017-08-31,6
ALG100,B1-4414,2017-09-22,2017-09-06,16
ALG100,B1-4414,2017-09-29,2017-09-22,7
ALG100,B1-4414,2017-10-02,2017-09-29,3
ALG100,B1-4414,2017-10-09,2017-10-02,7
ALG100,B1-4414,2017-10-19,2017-10-09,10
ALG100,B1-4414,2017-11-27,2017-10-19,39
