CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
REL107,02-8991,2015-06-27,2015-06-02,25
REL107,02-8991,2015-07-31,2015-06-27,34
REL107,02-8991,2015-08-21,2015-07-31,21
REL107,02-8991,2015-08-26,2015-08-21,5
REL107,02-8991,2015-08-31,2015-08-26,5
REL107,02-8991,2015-09-04,2015-08-31,4
REL107,02-8991,2015-09-14,2015-09-04,10
REL107,02-8991,2015-09-21,2015-09-14,7
REL107,02-8991,2015-09-23,2015-09-21,2
REL107,02-8991,2015-10-02,2015-09-23,9
REL107,02-8991,2015-10-13,2015-10-02,11
REL107,02-8991,2015-10-20,2015-10-13,7
REL107,02-8991,2015-10-22,2015-10-20,2
REL107,02-8991,2015-10-29,2015-10-22,7
REL107,02-8991,2015-11-10,2015-10-29,12
REL107,02-8991,2015-11-13,2015-11-10,3
REL107,02-8991,2015-11-16,2015-11-13,3
REL107,02-8991,2015-11-20,2015-11-16,4
REL107,02-8991,2015-11-23,2015-11-20,3
REL107,02-8991,2015-11-24,2015-11-23,1
REL107,02-8991,2015-12-01,2015-11-24,7
REL107,02-8991,2015-12-03,2015-12-01,2
REL107,02-8991,2015-12-08,2015-12-03,5
REL107,02-8991,2015-12-12,2015-12-08,4
REL107,02-8991,2015-12-16,2015-12-12,4
REL107,02-8991,2015-12-17,2015-12-16,1
REL107,02-8991,2016-01-07,2015-12-17,21
REL107,02-8991,2016-01-14,2016-01-07,7
REL107,02-8991,2016-01-27,2016-01-14,13
REL107,02-8991,2016-01-29,2016-01-27,2
REL107,02-8991,2016-02-04,2016-01-29,6
REL107,02-8991,2016-02-09,2016-02-04,5
REL107,02-8991,2016-02-15,2016-02-09,6
REL107,02-8991,2016-02-22,2016-02-15,7
