CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TOP121,B1-4414,2017-05-18,2017-02-15,92
TOP121,B1-4414,2017-06-07,2017-05-18,20
TOP121,B1-4414,2017-06-08,2017-06-07,1
TOP121,B1-4414,2017-06-12,2017-06-08,4
TOP121,B1-4414,2017-08-01,2017-06-12,50
TOP121,B1-4414,2017-08-02,2017-08-01,1
TOP121,B1-4414,2017-08-03,2017-08-02,1
TOP121,B1-4414,2017-08-07,2017-08-03,4
TOP121,B1-4414,2017-08-31,2017-08-07,24
TOP121,B1-4414,2017-09-05,2017-08-31,5
TOP121,B1-4414,2017-09-07,2017-09-05,2
TOP121,B1-4414,2017-09-19,2017-09-07,12
TOP121,B1-4414,2017-09-25,2017-09-19,6
TOP121,B1-4414,2017-09-28,2017-09-25,3
TOP121,B1-4414,2017-11-01,2017-09-28,34
TOP121,B1-4414,2017-11-03,2017-11-01,2
TOP121,B1-4414,2017-11-07,2017-11-03,4
TOP121,B1-4414,2017-11-08,2017-11-07,1
TOP121,B1-4414,2017-11-09,2017-11-08,1
TOP121,B1-4414,2017-11-14,2017-11-09,5
TOP121,B1-4414,2017-11-16,2017-11-14,2
TOP121,B1-4414,2017-11-17,2017-11-16,1
TOP121,B1-4414,2017-11-20,2017-11-17,3
TOP121,B1-4414,2017-11-21,2017-11-20,1
TOP121,B1-4414,2017-11-22,2017-11-21,1
TOP121,B1-4414,2017-11-27,2017-11-22,5
TOP121,B1-4414,2017-12-05,2017-11-27,8
TOP121,B1-4414,2017-12-07,2017-12-05,2
TOP121,B1-4414,2017-12-11,2017-12-07,4
