CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LYS101,01-3124,2015-05-08,2015-05-07,1
LYS101,01-3124,2015-05-11,2015-05-08,3
LYS101,01-3124,2015-05-12,2015-05-11,1
LYS101,01-3124,2015-05-20,2015-05-12,8
LYS101,01-3124,2015-05-21,2015-05-20,1
LYS101,01-3124,2015-05-26,2015-05-21,5
LYS101,01-3124,2015-05-27,2015-05-26,1
LYS101,01-3124,2015-05-28,2015-05-27,1
LYS101,01-3124,2015-06-02,2015-05-28,5
LYS101,01-3124,2015-06-04,2015-06-02,2
LYS101,01-3124,2015-06-11,2015-06-04,7
LYS101,01-3124,2015-06-15,2015-06-11,4
LYS101,01-3124,2015-06-16,2015-06-15,1
LYS101,01-3124,2015-06-17,2015-06-16,1
LYS101,01-3124,2015-06-18,2015-06-17,1
LYS101,01-3124,2015-06-22,2015-06-18,4
LYS101,01-3124,2015-06-24,2015-06-22,2
LYS101,01-3124,2015-06-29,2015-06-24,5
LYS101,01-3124,2015-07-01,2015-06-29,2
LYS101,01-3124,2015-07-02,2015-07-01,1
LYS101,01-3124,2015-07-13,2015-07-02,11
LYS101,01-3124,2015-07-16,2015-07-13,3
LYS101,01-3124,2015-07-20,2015-07-16,4
LYS101,01-3124,2015-07-23,2015-07-20,3
LYS101,01-3124,2015-07-28,2015-07-23,5
LYS101,01-3124,2015-07-30,2015-07-28,2
LYS101,01-3124,2015-08-05,2015-07-30,6
LYS101,01-3124,2015-08-07,2015-08-05,2
LYS101,01-3124,2015-08-11,2015-08-07,4
LYS101,01-3124,2015-08-19,2015-08-11,8
LYS101,01-3124,2015-09-02,2015-08-19,14
LYS101,01-3124,2015-09-10,2015-09-02,8
LYS101,01-3124,2015-10-15,2015-09-10,35
