CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JAR105,02-4976,2017-04-07,2017-03-21,17
JAR105,02-4976,2017-04-21,2017-04-07,14
JAR105,02-4976,2017-05-01,2017-04-21,10
JAR105,02-4976,2017-05-08,2017-05-01,7
JAR105,02-4976,2017-05-17,2017-05-08,9
JAR105,02-4976,2017-06-08,2017-05-17,22
JAR105,02-4976,2017-06-14,2017-06-08,6
JAR105,02-4976,2017-07-03,2017-06-14,19
JAR105,02-4976,2017-07-10,2017-07-03,7
JAR105,02-4976,2017-07-17,2017-07-10,7
JAR105,02-4976,2017-07-25,2017-07-17,8
JAR105,02-4976,2017-08-03,2017-07-25,9
JAR105,02-4976,2017-08-08,2017-08-03,5
JAR105,02-4976,2017-08-12,2017-08-08,4
JAR105,02-4976,2017-08-29,2017-08-12,17
JAR105,02-4976,2017-09-05,2017-08-29,7
JAR105,02-4976,2017-10-02,2017-09-05,27
JAR105,02-4976,2017-10-19,2017-10-02,17
JAR105,02-4976,2017-10-31,2017-10-19,12
JAR105,02-4976,2017-11-15,2017-10-31,15
JAR105,02-4976,2017-11-30,2017-11-15,15
