CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
VIL164,C2-5452,2015-06-08,2015-05-14,25
VIL164,C2-5452,2015-07-02,2015-06-08,24
VIL164,C2-5452,2015-09-03,2015-07-02,63
VIL164,C2-5452,2015-09-09,2015-09-03,6
VIL164,C2-5452,2015-10-05,2015-09-09,26
VIL164,C2-5452,2015-10-08,2015-10-05,3
VIL164,C2-5452,2015-11-05,2015-10-08,28
VIL164,C2-5452,2015-11-07,2015-11-05,2
VIL164,C2-5452,2015-12-03,2015-11-07,26
VIL164,C2-5452,2016-01-05,2015-12-03,33
VIL164,C2-5452,2016-01-07,2016-01-05,2
VIL164,C2-5452,2016-02-02,2016-01-07,26
VIL164,C2-5452,2016-04-04,2016-02-02,62
VIL164,C2-5452,2016-04-06,2016-04-04,2
VIL164,C2-5452,2016-05-06,2016-04-06,30
VIL164,C2-5452,2016-07-06,2016-05-06,61
VIL164,C2-5452,2016-08-10,2016-07-06,35
VIL164,C2-5452,2016-09-01,2016-08-10,22
VIL164,C2-5452,2016-10-10,2016-09-01,39
VIL164,C2-5452,2016-11-07,2016-10-10,28
VIL164,C2-5452,2016-12-07,2016-11-07,30
VIL164,C2-5452,2017-01-09,2016-12-07,33
VIL164,C2-5452,2017-02-06,2017-01-09,28
VIL164,C2-5452,2017-03-13,2017-02-06,35
VIL164,C2-5452,2017-05-09,2017-03-13,57
VIL164,C2-5452,2017-06-12,2017-05-09,34
VIL164,C2-5452,2017-07-13,2017-06-12,31
