CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PLA111,01-4422,2015-10-08,2015-05-07,154
PLA111,01-4422,2015-11-12,2015-10-08,35
PLA111,01-4422,2015-12-17,2015-11-12,35
PLA111,01-4422,2015-12-22,2015-12-17,5
PLA111,01-4422,2016-01-14,2015-12-22,23
PLA111,01-4422,2016-01-28,2016-01-14,14
PLA111,01-4422,2016-03-03,2016-01-28,35
PLA111,01-4422,2016-03-23,2016-03-03,20
PLA111,01-4422,2016-04-14,2016-03-23,22
PLA111,01-4422,2016-05-19,2016-04-14,35
PLA111,01-4422,2016-06-16,2016-05-19,28
PLA111,01-4422,2016-06-30,2016-06-16,14
PLA111,01-4422,2016-07-21,2016-06-30,21
PLA111,01-4422,2016-08-18,2016-07-21,28
PLA111,01-4422,2016-09-01,2016-08-18,14
PLA111,01-4422,2016-09-15,2016-09-01,14
PLA111,01-4422,2016-10-06,2016-09-15,21
PLA111,01-4422,2016-10-20,2016-10-06,14
PLA111,01-4422,2016-11-03,2016-10-20,14
PLA111,01-4422,2016-11-10,2016-11-03,7
PLA111,01-4422,2016-11-17,2016-11-10,7
PLA111,01-4422,2016-12-08,2016-11-17,21
PLA111,01-4422,2016-12-22,2016-12-08,14
PLA111,01-4422,2017-01-12,2016-12-22,21
PLA111,01-4422,2017-01-19,2017-01-12,7
PLA111,01-4422,2017-01-26,2017-01-19,7
PLA111,01-4422,2017-02-02,2017-01-26,7
PLA111,01-4422,2017-02-09,2017-02-02,7
PLA111,01-4422,2017-02-16,2017-02-09,7
PLA111,01-4422,2017-02-23,2017-02-16,7
PLA111,01-4422,2017-03-02,2017-02-23,7
PLA111,01-4422,2017-03-09,2017-03-02,7
PLA111,01-4422,2017-03-16,2017-03-09,7
PLA111,01-4422,2017-03-30,2017-03-16,14
PLA111,01-4422,2017-04-06,2017-03-30,7
PLA111,01-4422,2017-04-13,2017-04-06,7
PLA111,01-4422,2017-04-20,2017-04-13,7
PLA111,01-4422,2017-05-04,2017-04-20,14
PLA111,01-4422,2017-06-01,2017-05-04,28
PLA111,01-4422,2017-07-27,2017-06-01,56
PLA111,01-4422,2017-08-10,2017-07-27,14
PLA111,01-4422,2017-09-14,2017-08-10,35
PLA111,01-4422,2017-10-19,2017-09-14,35
