CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SID104,01-4422,2017-08-26,2017-08-24,2
SID104,01-4422,2017-08-28,2017-08-26,2
SID104,01-4422,2017-08-29,2017-08-28,1
SID104,01-4422,2017-09-05,2017-08-29,7
SID104,01-4422,2017-09-11,2017-09-05,6
SID104,01-4422,2017-09-13,2017-09-11,2
SID104,01-4422,2017-09-14,2017-09-13,1
SID104,01-4422,2017-09-16,2017-09-14,2
SID104,01-4422,2017-09-18,2017-09-16,2
SID104,01-4422,2017-09-19,2017-09-18,1
SID104,01-4422,2017-09-20,2017-09-19,1
SID104,01-4422,2017-09-23,2017-09-20,3
SID104,01-4422,2017-09-28,2017-09-23,5
SID104,01-4422,2017-09-30,2017-09-28,2
SID104,01-4422,2017-10-04,2017-09-30,4
SID104,01-4422,2017-10-10,2017-10-04,6
SID104,01-4422,2017-10-11,2017-10-10,1
SID104,01-4422,2017-10-12,2017-10-11,1
SID104,01-4422,2017-10-14,2017-10-12,2
SID104,01-4422,2017-10-16,2017-10-14,2
SID104,01-4422,2017-10-18,2017-10-16,2
SID104,01-4422,2017-10-19,2017-10-18,1
SID104,01-4422,2017-10-21,2017-10-19,2
SID104,01-4422,2017-10-25,2017-10-21,4
SID104,01-4422,2017-10-28,2017-10-25,3
SID104,01-4422,2017-11-01,2017-10-28,4
SID104,01-4422,2017-11-06,2017-11-01,5
SID104,01-4422,2017-11-07,2017-11-06,1
SID104,01-4422,2017-11-11,2017-11-07,4
SID104,01-4422,2017-11-14,2017-11-11,3
SID104,01-4422,2017-11-18,2017-11-14,4
SID104,01-4422,2017-11-20,2017-11-18,2
SID104,01-4422,2017-11-21,2017-11-20,1
SID104,01-4422,2017-11-27,2017-11-21,6
SID104,01-4422,2017-11-29,2017-11-27,2
SID104,01-4422,2017-11-30,2017-11-29,1
SID104,01-4422,2017-12-02,2017-11-30,2
SID104,01-4422,2017-12-09,2017-12-02,7
SID104,01-4422,2017-12-11,2017-12-09,2
SID104,01-4422,2017-12-12,2017-12-11,1
