CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MTO101,02-6889,2015-06-25,2015-05-27,29
MTO101,02-6889,2015-07-09,2015-06-25,14
MTO101,02-6889,2015-07-23,2015-07-09,14
MTO101,02-6889,2015-07-27,2015-07-23,4
MTO101,02-6889,2015-07-31,2015-07-27,4
MTO101,02-6889,2015-08-13,2015-07-31,13
MTO101,02-6889,2015-08-14,2015-08-13,1
MTO101,02-6889,2015-09-28,2015-08-14,45
MTO101,02-6889,2015-10-02,2015-09-28,4
MTO101,02-6889,2015-10-07,2015-10-02,5
MTO101,02-6889,2015-10-16,2015-10-07,9
MTO101,02-6889,2015-10-21,2015-10-16,5
MTO101,02-6889,2015-10-22,2015-10-21,1
MTO101,02-6889,2015-11-12,2015-10-22,21
MTO101,02-6889,2015-12-01,2015-11-12,19
MTO101,02-6889,2015-12-10,2015-12-01,9
MTO101,02-6889,2015-12-11,2015-12-10,1
MTO101,02-6889,2015-12-15,2015-12-11,4
MTO101,02-6889,2015-12-18,2015-12-15,3
MTO101,02-6889,2015-12-30,2015-12-18,12
MTO101,02-6889,2016-09-27,2015-12-30,272
MTO101,02-6889,2016-10-17,2016-09-27,20
MTO101,02-6889,2016-10-18,2016-10-17,1
MTO101,02-6889,2016-11-09,2016-10-18,22
MTO101,02-6889,2016-11-25,2016-11-09,16
MTO101,02-6889,2016-11-28,2016-11-25,3
MTO101,02-6889,2016-11-29,2016-11-28,1
MTO101,02-6889,2016-12-02,2016-11-29,3
MTO101,02-6889,2016-12-13,2016-12-02,11
