CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BRY109,C2-0175,2015-05-22,2015-05-18,4
BRY109,C2-0175,2015-06-29,2015-05-22,38
BRY109,C2-0175,2015-07-16,2015-06-29,17
BRY109,C2-0175,2015-07-28,2015-07-16,12
BRY109,C2-0175,2015-08-27,2015-07-28,30
BRY109,C2-0175,2015-10-29,2015-08-27,63
BRY109,C2-0175,2015-11-30,2015-10-29,32
BRY109,C2-0175,2016-02-12,2015-11-30,74
BRY109,C2-0175,2016-02-26,2016-02-12,14
BRY109,C2-0175,2016-03-25,2016-02-26,28
BRY109,C2-0175,2016-04-21,2016-03-25,27
BRY109,C2-0175,2016-06-27,2016-04-21,67
BRY109,C2-0175,2016-07-11,2016-06-27,14
BRY109,C2-0175,2016-08-05,2016-07-11,25
BRY109,C2-0175,2016-09-02,2016-08-05,28
BRY109,C2-0175,2016-09-30,2016-09-02,28
BRY109,C2-0175,2016-10-11,2016-09-30,11
BRY109,C2-0175,2016-11-01,2016-10-11,21
BRY109,C2-0175,2016-12-02,2016-11-01,31
BRY109,C2-0175,2017-01-03,2016-12-02,32
BRY109,C2-0175,2017-01-31,2017-01-03,28
BRY109,C2-0175,2017-02-01,2017-01-31,1
BRY109,C2-0175,2017-02-27,2017-02-01,26
BRY109,C2-0175,2017-03-28,2017-02-27,29
BRY109,C2-0175,2017-04-10,2017-03-28,13
BRY109,C2-0175,2017-05-23,2017-04-10,43
BRY109,C2-0175,2017-07-20,2017-05-23,58
BRY109,C2-0175,2017-10-02,2017-07-20,74
BRY109,C2-0175,2017-10-23,2017-10-02,21
BRY109,C2-0175,2017-11-06,2017-10-23,14
