CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CAL105,02-2870,2016-08-11,2016-05-26,77
CAL105,02-2870,2016-11-07,2016-08-11,88
CAL105,02-2870,2016-11-23,2016-11-07,16
CAL105,02-2870,2016-11-29,2016-11-23,6
CAL105,02-2870,2016-12-13,2016-11-29,14
CAL105,02-2870,2016-12-29,2016-12-13,16
CAL105,02-2870,2017-01-04,2016-12-29,6
CAL105,02-2870,2017-02-22,2017-01-04,49
CAL105,02-2870,2017-02-23,2017-02-22,1
CAL105,02-2870,2017-02-28,2017-02-23,5
CAL105,02-2870,2017-03-23,2017-02-28,23
CAL105,02-2870,2017-06-09,2017-03-23,78
CAL105,02-2870,2017-06-22,2017-06-09,13
CAL105,02-2870,2017-07-07,2017-06-22,15
CAL105,02-2870,2017-07-28,2017-07-07,21
CAL105,02-2870,2017-08-04,2017-07-28,7
CAL105,02-2870,2017-08-09,2017-08-04,5
CAL105,02-2870,2017-08-31,2017-08-09,22
CAL105,02-2870,2017-09-05,2017-08-31,5
CAL105,02-2870,2017-09-20,2017-09-05,15
CAL105,02-2870,2017-10-06,2017-09-20,16
CAL105,02-2870,2017-11-13,2017-10-06,38
CAL105,02-2870,2017-11-17,2017-11-13,4
CAL105,02-2870,2017-11-28,2017-11-17,11
