CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
QUE118,02-0552,2015-09-09,2015-08-07,33
QUE118,02-0552,2015-09-30,2015-09-09,21
QUE118,02-0552,2015-10-27,2015-09-30,27
QUE118,02-0552,2015-11-19,2015-10-27,23
QUE118,02-0552,2015-12-04,2015-11-19,15
QUE118,02-0552,2016-01-14,2015-12-04,41
QUE118,02-0552,2016-02-12,2016-01-14,29
QUE118,02-0552,2016-02-23,2016-02-12,11
QUE118,02-0552,2016-03-08,2016-02-23,14
QUE118,02-0552,2016-04-02,2016-03-08,25
QUE118,02-0552,2016-04-15,2016-04-02,13
QUE118,02-0552,2016-05-20,2016-04-15,35
QUE118,02-0552,2016-06-09,2016-05-20,20
QUE118,02-0552,2016-06-24,2016-06-09,15
QUE118,02-0552,2016-07-14,2016-06-24,20
QUE118,02-0552,2016-07-26,2016-07-14,12
QUE118,02-0552,2016-08-10,2016-07-26,15
QUE118,02-0552,2016-08-19,2016-08-10,9
QUE118,02-0552,2016-09-14,2016-08-19,26
QUE118,02-0552,2016-09-26,2016-09-14,12
QUE118,02-0552,2016-10-11,2016-09-26,15
QUE118,02-0552,2016-10-31,2016-10-11,20
QUE118,02-0552,2016-11-15,2016-10-31,15
QUE118,02-0552,2016-11-30,2016-11-15,15
QUE118,02-0552,2016-12-15,2016-11-30,15
QUE118,02-0552,2016-12-23,2016-12-15,8
QUE118,02-0552,2017-01-13,2016-12-23,21
QUE118,02-0552,2017-02-11,2017-01-13,29
QUE118,02-0552,2017-03-09,2017-02-11,26
QUE118,02-0552,2017-03-21,2017-03-09,12
