CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MOR174,B1-4414,2015-09-03,2015-08-28,6
MOR174,B1-4414,2015-09-24,2015-09-03,21
MOR174,B1-4414,2015-10-08,2015-09-24,14
MOR174,B1-4414,2015-10-22,2015-10-08,14
MOR174,B1-4414,2015-12-14,2015-10-22,53
MOR174,B1-4414,2016-01-20,2015-12-14,37
MOR174,B1-4414,2016-02-01,2016-01-20,12
MOR174,B1-4414,2016-02-04,2016-02-01,3
MOR174,B1-4414,2016-02-22,2016-02-04,18
MOR174,B1-4414,2016-03-16,2016-02-22,23
MOR174,B1-4414,2016-03-25,2016-03-16,9
MOR174,B1-4414,2016-03-28,2016-03-25,3
MOR174,B1-4414,2016-03-29,2016-03-28,1
MOR174,B1-4414,2016-03-30,2016-03-29,1
MOR174,B1-4414,2016-03-31,2016-03-30,1
MOR174,B1-4414,2016-04-05,2016-03-31,5
MOR174,B1-4414,2016-04-11,2016-04-05,6
MOR174,B1-4414,2016-04-14,2016-04-11,3
MOR174,B1-4414,2016-04-20,2016-04-14,6
MOR174,B1-4414,2016-04-25,2016-04-20,5
MOR174,B1-4414,2016-04-26,2016-04-25,1
MOR174,B1-4414,2016-04-28,2016-04-26,2
MOR174,B1-4414,2016-05-02,2016-04-28,4
MOR174,B1-4414,2016-05-16,2016-05-02,14
MOR174,B1-4414,2016-05-24,2016-05-16,8
MOR174,B1-4414,2016-06-03,2016-05-24,10
MOR174,B1-4414,2016-06-09,2016-06-03,6
MOR174,B1-4414,2016-06-20,2016-06-09,11
MOR174,B1-4414,2016-06-30,2016-06-20,10
MOR174,B1-4414,2016-07-11,2016-06-30,11
MOR174,B1-4414,2016-07-22,2016-07-11,11
MOR174,B1-4414,2016-07-26,2016-07-22,4
MOR174,B1-4414,2016-07-28,2016-07-26,2
MOR174,B1-4414,2016-08-02,2016-07-28,5
MOR174,B1-4414,2016-08-03,2016-08-02,1
MOR174,B1-4414,2016-08-22,2016-08-03,19
MOR174,B1-4414,2016-08-30,2016-08-22,8
MOR174,B1-4414,2016-09-08,2016-08-30,9
MOR174,B1-4414,2016-09-21,2016-09-08,13
MOR174,B1-4414,2016-09-26,2016-09-21,5
MOR174,B1-4414,2016-10-04,2016-09-26,8
MOR174,B1-4414,2016-10-13,2016-10-04,9
MOR174,B1-4414,2016-10-20,2016-10-13,7
MOR174,B1-4414,2016-12-12,2016-10-20,53
MOR174,B1-4414,2016-12-19,2016-12-12,7
MOR174,B1-4414,2017-02-01,2016-12-19,44
MOR174,B1-4414,2017-02-03,2017-02-01,2
MOR174,B1-4414,2017-02-07,2017-02-03,4
MOR174,B1-4414,2017-02-13,2017-02-07,6
MOR174,B1-4414,2017-02-14,2017-02-13,1
MOR174,B1-4414,2017-03-09,2017-02-14,23
MOR174,B1-4414,2017-03-13,2017-03-09,4
MOR174,B1-4414,2017-03-15,2017-03-13,2
MOR174,B1-4414,2017-04-27,2017-03-15,43
MOR174,B1-4414,2017-06-06,2017-04-27,40
MOR174,B1-4414,2017-06-08,2017-06-06,2
MOR174,B1-4414,2017-06-13,2017-06-08,5
MOR174,B1-4414,2017-06-14,2017-06-13,1
MOR174,B1-4414,2017-06-22,2017-06-14,8
MOR174,B1-4414,2017-06-28,2017-06-22,6
MOR174,B1-4414,2017-06-29,2017-06-28,1
MOR174,B1-4414,2017-06-30,2017-06-29,1
MOR174,B1-4414,2017-07-05,2017-06-30,5
MOR174,B1-4414,2017-07-06,2017-07-05,1
MOR174,B1-4414,2017-07-07,2017-07-06,1
MOR174,B1-4414,2017-07-11,2017-07-07,4
MOR174,B1-4414,2017-07-12,2017-07-11,1
MOR174,B1-4414,2017-07-19,2017-07-12,7
MOR174,B1-4414,2017-07-27,2017-07-19,8
MOR174,B1-4414,2017-07-31,2017-07-27,4
MOR174,B1-4414,2017-08-01,2017-07-31,1
MOR174,B1-4414,2017-08-07,2017-08-01,6
MOR174,B1-4414,2017-08-10,2017-08-07,3
MOR174,B1-4414,2017-08-11,2017-08-10,1
MOR174,B1-4414,2017-08-14,2017-08-11,3
MOR174,B1-4414,2017-08-15,2017-08-14,1
MOR174,B1-4414,2017-08-16,2017-08-15,1
MOR174,B1-4414,2017-08-17,2017-08-16,1
MOR174,B1-4414,2017-08-18,2017-08-17,1
MOR174,B1-4414,2017-08-22,2017-08-18,4
MOR174,B1-4414,2017-08-28,2017-08-22,6
MOR174,B1-4414,2017-08-29,2017-08-28,1
MOR174,B1-4414,2017-08-30,2017-08-29,1
MOR174,B1-4414,2017-08-31,2017-08-30,1
MOR174,B1-4414,2017-09-07,2017-08-31,7
MOR174,B1-4414,2017-09-08,2017-09-07,1
MOR174,B1-4414,2017-09-11,2017-09-08,3
MOR174,B1-4414,2017-09-13,2017-09-11,2
MOR174,B1-4414,2017-09-18,2017-09-13,5
MOR174,B1-4414,2017-09-19,2017-09-18,1
MOR174,B1-4414,2017-09-20,2017-09-19,1
MOR174,B1-4414,2017-09-21,2017-09-20,1
MOR174,B1-4414,2017-09-25,2017-09-21,4
MOR174,B1-4414,2017-09-26,2017-09-25,1
MOR174,B1-4414,2017-09-28,2017-09-26,2
MOR174,B1-4414,2017-10-04,2017-09-28,6
MOR174,B1-4414,2017-10-06,2017-10-04,2
MOR174,B1-4414,2017-10-09,2017-10-06,3
MOR174,B1-4414,2017-10-16,2017-10-09,7
MOR174,B1-4414,2017-10-18,2017-10-16,2
MOR174,B1-4414,2017-10-20,2017-10-18,2
MOR174,B1-4414,2017-10-23,2017-10-20,3
MOR174,B1-4414,2017-10-25,2017-10-23,2
MOR174,B1-4414,2017-11-02,2017-10-25,8
MOR174,B1-4414,2017-11-03,2017-11-02,1
MOR174,B1-4414,2017-11-09,2017-11-03,6
MOR174,B1-4414,2017-11-14,2017-11-09,5
MOR174,B1-4414,2017-11-15,2017-11-14,1
MOR174,B1-4414,2017-11-17,2017-11-15,2
