CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
IDE106,09-9754,2015-05-14,2015-05-13,1
IDE106,09-9754,2015-08-05,2015-05-14,83
IDE106,09-9754,2015-08-06,2015-08-05,1
IDE106,09-9754,2015-09-25,2015-08-06,50
IDE106,09-9754,2015-10-28,2015-09-25,33
IDE106,09-9754,2015-12-18,2015-10-28,51
IDE106,09-9754,2016-02-26,2015-12-18,70
IDE106,09-9754,2016-06-06,2016-02-26,101
IDE106,09-9754,2016-07-26,2016-06-06,50
IDE106,09-9754,2016-08-18,2016-07-26,23
IDE106,09-9754,2016-08-22,2016-08-18,4
IDE106,09-9754,2016-10-07,2016-08-22,46
IDE106,09-9754,2016-10-13,2016-10-07,6
IDE106,09-9754,2016-11-28,2016-10-13,46
IDE106,09-9754,2016-12-10,2016-11-28,12
IDE106,09-9754,2017-01-23,2016-12-10,44
IDE106,09-9754,2017-02-20,2017-01-23,28
IDE106,09-9754,2017-03-06,2017-02-20,14
IDE106,09-9754,2017-04-05,2017-03-06,30
IDE106,09-9754,2017-04-18,2017-04-05,13
IDE106,09-9754,2017-05-15,2017-04-18,27
IDE106,09-9754,2017-06-01,2017-05-15,17
IDE106,09-9754,2017-06-19,2017-06-01,18
IDE106,09-9754,2017-07-17,2017-06-19,28
IDE106,09-9754,2017-09-11,2017-07-17,56
IDE106,09-9754,2017-11-02,2017-09-11,52
