CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MES100,02-1291,2015-07-16,2015-06-04,42
MES100,02-1291,2015-08-14,2015-07-16,29
MES100,02-1291,2015-09-11,2015-08-14,28
MES100,02-1291,2015-10-06,2015-09-11,25
MES100,02-1291,2015-11-12,2015-10-06,37
MES100,02-1291,2016-02-02,2015-11-12,82
MES100,02-1291,2016-02-23,2016-02-02,21
MES100,02-1291,2016-04-06,2016-02-23,43
MES100,02-1291,2016-05-03,2016-04-06,27
MES100,02-1291,2016-06-07,2016-05-03,35
MES100,02-1291,2016-07-21,2016-06-07,44
MES100,02-1291,2016-08-10,2016-07-21,20
MES100,02-1291,2016-09-08,2016-08-10,29
MES100,02-1291,2016-10-12,2016-09-08,34
MES100,02-1291,2016-11-01,2016-10-12,20
MES100,02-1291,2016-12-01,2016-11-01,30
MES100,02-1291,2016-12-21,2016-12-01,20
MES100,02-1291,2017-01-18,2016-12-21,28
MES100,02-1291,2017-01-23,2017-01-18,5
MES100,02-1291,2017-02-09,2017-01-23,17
MES100,02-1291,2017-03-08,2017-02-09,27
MES100,02-1291,2017-05-04,2017-03-08,57
MES100,02-1291,2017-05-19,2017-05-04,15
MES100,02-1291,2017-06-01,2017-05-19,13
MES100,02-1291,2017-06-23,2017-06-01,22
MES100,02-1291,2017-07-07,2017-06-23,14
MES100,02-1291,2017-08-08,2017-07-07,32
MES100,02-1291,2017-08-30,2017-08-08,22
MES100,02-1291,2017-09-12,2017-08-30,13
MES100,02-1291,2017-09-14,2017-09-12,2
MES100,02-1291,2017-11-08,2017-09-14,55
