CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
IRS100,01-4422,2016-07-22,2016-06-29,23
IRS100,01-4422,2016-08-17,2016-07-22,26
IRS100,01-4422,2016-08-19,2016-08-17,2
IRS100,01-4422,2016-10-26,2016-08-19,68
IRS100,01-4422,2016-11-23,2016-10-26,28
IRS100,01-4422,2016-12-02,2016-11-23,9
IRS100,01-4422,2016-12-12,2016-12-02,10
IRS100,01-4422,2016-12-16,2016-12-12,4
IRS100,01-4422,2016-12-28,2016-12-16,12
IRS100,01-4422,2017-01-06,2016-12-28,9
IRS100,01-4422,2017-01-23,2017-01-06,17
IRS100,01-4422,2017-02-01,2017-01-23,9
IRS100,01-4422,2017-02-03,2017-02-01,2
IRS100,01-4422,2017-02-22,2017-02-03,19
IRS100,01-4422,2017-03-08,2017-02-22,14
IRS100,01-4422,2017-03-24,2017-03-08,16
IRS100,01-4422,2017-04-14,2017-03-24,21
IRS100,01-4422,2017-05-01,2017-04-14,17
IRS100,01-4422,2017-05-03,2017-05-01,2
IRS100,01-4422,2017-05-17,2017-05-03,14
IRS100,01-4422,2017-06-07,2017-05-17,21
IRS100,01-4422,2017-07-07,2017-06-07,30
IRS100,01-4422,2017-07-19,2017-07-07,12
IRS100,01-4422,2017-07-26,2017-07-19,7
IRS100,01-4422,2017-08-02,2017-07-26,7
IRS100,01-4422,2017-08-18,2017-08-02,16
IRS100,01-4422,2017-09-01,2017-08-18,14
IRS100,01-4422,2017-09-15,2017-09-01,14
