CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SIM125,02-2374,2015-12-01,2015-11-18,13
SIM125,02-2374,2015-12-11,2015-12-01,10
SIM125,02-2374,2015-12-18,2015-12-11,7
SIM125,02-2374,2015-12-28,2015-12-18,10
SIM125,02-2374,2015-12-30,2015-12-28,2
SIM125,02-2374,2016-01-08,2015-12-30,9
SIM125,02-2374,2016-01-15,2016-01-08,7
SIM125,02-2374,2016-01-26,2016-01-15,11
SIM125,02-2374,2016-02-02,2016-01-26,7
SIM125,02-2374,2016-02-06,2016-02-02,4
SIM125,02-2374,2016-02-10,2016-02-06,4
SIM125,02-2374,2016-02-15,2016-02-10,5
SIM125,02-2374,2016-02-16,2016-02-15,1
SIM125,02-2374,2016-02-25,2016-02-16,9
SIM125,02-2374,2016-02-27,2016-02-25,2
SIM125,02-2374,2016-07-09,2016-02-27,133
SIM125,02-2374,2016-07-29,2016-07-09,20
SIM125,02-2374,2016-08-02,2016-07-29,4
SIM125,02-2374,2016-08-05,2016-08-02,3
SIM125,02-2374,2016-08-15,2016-08-05,10
SIM125,02-2374,2016-08-22,2016-08-15,7
SIM125,02-2374,2016-08-30,2016-08-22,8
SIM125,02-2374,2016-09-08,2016-08-30,9
SIM125,02-2374,2016-09-09,2016-09-08,1
SIM125,02-2374,2016-09-14,2016-09-09,5
SIM125,02-2374,2016-09-19,2016-09-14,5
SIM125,02-2374,2016-09-21,2016-09-19,2
SIM125,02-2374,2016-09-27,2016-09-21,6
SIM125,02-2374,2016-09-30,2016-09-27,3
SIM125,02-2374,2016-10-19,2016-09-30,19
SIM125,02-2374,2016-11-02,2016-10-19,14
SIM125,02-2374,2016-11-17,2016-11-02,15
SIM125,02-2374,2016-12-05,2016-11-17,18
SIM125,02-2374,2016-12-16,2016-12-05,11
SIM125,02-2374,2016-12-28,2016-12-16,12
SIM125,02-2374,2016-12-30,2016-12-28,2
SIM125,02-2374,2017-01-12,2016-12-30,13
SIM125,02-2374,2017-02-16,2017-01-12,35
SIM125,02-2374,2017-02-24,2017-02-16,8
SIM125,02-2374,2017-03-02,2017-02-24,6
