CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FLA100,02-5204,2016-02-19,2016-01-29,21
FLA100,02-5204,2016-03-10,2016-02-19,20
FLA100,02-5204,2016-04-01,2016-03-10,22
FLA100,02-5204,2016-04-18,2016-04-01,17
FLA100,02-5204,2016-05-03,2016-04-18,15
FLA100,02-5204,2016-05-24,2016-05-03,21
FLA100,02-5204,2016-06-09,2016-05-24,16
FLA100,02-5204,2016-07-05,2016-06-09,26
FLA100,02-5204,2016-07-18,2016-07-05,13
FLA100,02-5204,2016-08-11,2016-07-18,24
FLA100,02-5204,2016-09-01,2016-08-11,21
FLA100,02-5204,2016-09-19,2016-09-01,18
FLA100,02-5204,2016-10-11,2016-09-19,22
FLA100,02-5204,2016-10-31,2016-10-11,20
