CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MFP109,02-8572,2017-02-16,2015-05-07,651
MFP109,02-8572,2017-02-24,2017-02-16,8
MFP109,02-8572,2017-03-11,2017-02-24,15
MFP109,02-8572,2017-03-18,2017-03-11,7
MFP109,02-8572,2017-04-05,2017-03-18,18
MFP109,02-8572,2017-04-17,2017-04-05,12
MFP109,02-8572,2017-05-16,2017-04-17,29
MFP109,02-8572,2017-05-30,2017-05-16,14
MFP109,02-8572,2017-06-10,2017-05-30,11
MFP109,02-8572,2017-06-15,2017-06-10,5
MFP109,02-8572,2017-06-24,2017-06-15,9
MFP109,02-8572,2017-07-06,2017-06-24,12
MFP109,02-8572,2017-07-27,2017-07-06,21
