CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ADR100,02-7765,2015-06-29,2015-06-10,19
ADR100,02-7765,2015-07-01,2015-06-29,2
ADR100,02-7765,2015-07-09,2015-07-01,8
ADR100,02-7765,2015-12-03,2015-07-09,147
ADR100,02-7765,2016-01-04,2015-12-03,32
ADR100,02-7765,2016-01-29,2016-01-04,25
ADR100,02-7765,2016-02-03,2016-01-29,5
ADR100,02-7765,2016-02-20,2016-02-03,17
ADR100,02-7765,2016-02-29,2016-02-20,9
ADR100,02-7765,2016-03-22,2016-02-29,22
ADR100,02-7765,2016-03-29,2016-03-22,7
ADR100,02-7765,2016-04-05,2016-03-29,7
ADR100,02-7765,2016-05-24,2016-04-05,49
