CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SCO140,SPC1777,2017-02-09,2017-01-21,19
SCO140,SPC1777,2017-02-20,2017-02-09,11
SCO140,SPC1777,2017-02-25,2017-02-20,5
SCO140,SPC1777,2017-03-01,2017-02-25,4
SCO140,SPC1777,2017-03-21,2017-03-01,20
SCO140,SPC1777,2017-03-22,2017-03-21,1
SCO140,SPC1777,2017-03-28,2017-03-22,6
SCO140,SPC1777,2017-04-12,2017-03-28,15
SCO140,SPC1777,2017-04-20,2017-04-12,8
SCO140,SPC1777,2017-05-01,2017-04-20,11
SCO140,SPC1777,2017-05-10,2017-05-01,9
SCO140,SPC1777,2017-05-18,2017-05-10,8
