CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PER106,02-0308,2015-07-13,2015-06-29,14
PER106,02-0308,2015-08-14,2015-07-13,32
PER106,02-0308,2015-09-14,2015-08-14,31
PER106,02-0308,2015-10-12,2015-09-14,28
PER106,02-0308,2015-11-18,2015-10-12,37
PER106,02-0308,2015-12-03,2015-11-18,15
PER106,02-0308,2015-12-22,2015-12-03,19
PER106,02-0308,2016-01-20,2015-12-22,29
PER106,02-0308,2016-07-12,2016-01-20,174
PER106,02-0308,2016-08-17,2016-07-12,36
PER106,02-0308,2016-08-31,2016-08-17,14
PER106,02-0308,2016-09-22,2016-08-31,22
PER106,02-0308,2017-02-07,2016-09-22,138
PER106,02-0308,2017-07-18,2017-02-07,161
