CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
EQU103,B2-4071,2017-04-13,2017-03-10,34
EQU103,B2-4071,2017-04-17,2017-04-13,4
EQU103,B2-4071,2017-04-21,2017-04-17,4
EQU103,B2-4071,2017-05-01,2017-04-21,10
EQU103,B2-4071,2017-05-02,2017-05-01,1
EQU103,B2-4071,2017-05-09,2017-05-02,7
EQU103,B2-4071,2017-05-10,2017-05-09,1
EQU103,B2-4071,2017-05-17,2017-05-10,7
EQU103,B2-4071,2017-05-19,2017-05-17,2
EQU103,B2-4071,2017-05-23,2017-05-19,4
EQU103,B2-4071,2017-05-30,2017-05-23,7
EQU103,B2-4071,2017-06-05,2017-05-30,6
EQU103,B2-4071,2017-06-08,2017-06-05,3
EQU103,B2-4071,2017-06-20,2017-06-08,12
EQU103,B2-4071,2017-06-21,2017-06-20,1
EQU103,B2-4071,2017-07-10,2017-06-21,19
EQU103,B2-4071,2017-07-19,2017-07-10,9
EQU103,B2-4071,2017-07-20,2017-07-19,1
EQU103,B2-4071,2017-07-21,2017-07-20,1
EQU103,B2-4071,2017-07-26,2017-07-21,5
EQU103,B2-4071,2017-08-08,2017-07-26,13
EQU103,B2-4071,2017-08-16,2017-08-08,8
EQU103,B2-4071,2017-08-21,2017-08-16,5
EQU103,B2-4071,2017-08-23,2017-08-21,2
EQU103,B2-4071,2017-08-25,2017-08-23,2
EQU103,B2-4071,2017-08-29,2017-08-25,4
EQU103,B2-4071,2017-09-05,2017-08-29,7
EQU103,B2-4071,2017-09-14,2017-09-05,9
EQU103,B2-4071,2017-09-18,2017-09-14,4
EQU103,B2-4071,2017-09-20,2017-09-18,2
EQU103,B2-4071,2017-09-21,2017-09-20,1
EQU103,B2-4071,2017-09-25,2017-09-21,4
EQU103,B2-4071,2017-09-29,2017-09-25,4
EQU103,B2-4071,2017-10-02,2017-09-29,3
EQU103,B2-4071,2017-10-11,2017-10-02,9
EQU103,B2-4071,2017-10-16,2017-10-11,5
EQU103,B2-4071,2017-10-17,2017-10-16,1
EQU103,B2-4071,2017-10-23,2017-10-17,6
EQU103,B2-4071,2017-10-30,2017-10-23,7
EQU103,B2-4071,2017-11-06,2017-10-30,7
EQU103,B2-4071,2017-11-09,2017-11-06,3
EQU103,B2-4071,2017-11-13,2017-11-09,4
EQU103,B2-4071,2017-11-15,2017-11-13,2
EQU103,B2-4071,2017-11-21,2017-11-15,6
EQU103,B2-4071,2017-11-22,2017-11-21,1
