CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BIE101,02-1387,2015-07-01,2015-06-08,23
BIE101,02-1387,2015-08-11,2015-07-01,41
BIE101,02-1387,2015-08-31,2015-08-11,20
BIE101,02-1387,2015-10-09,2015-08-31,39
BIE101,02-1387,2015-10-13,2015-10-09,4
BIE101,02-1387,2015-11-20,2015-10-13,38
BIE101,02-1387,2016-02-05,2015-11-20,77
BIE101,02-1387,2016-03-02,2016-02-05,26
BIE101,02-1387,2016-04-01,2016-03-02,30
BIE101,02-1387,2016-05-02,2016-04-01,31
BIE101,02-1387,2016-06-21,2016-05-02,50
BIE101,02-1387,2016-08-09,2016-06-21,49
BIE101,02-1387,2016-11-14,2016-08-09,97
BIE101,02-1387,2017-01-06,2016-11-14,53
