CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DHW100,02-6492,2017-04-17,2017-03-28,20
DHW100,02-6492,2017-05-03,2017-04-17,16
DHW100,02-6492,2017-05-12,2017-05-03,9
DHW100,02-6492,2017-06-20,2017-05-12,39
DHW100,02-6492,2017-07-13,2017-06-20,23
DHW100,02-6492,2017-08-02,2017-07-13,20
DHW100,02-6492,2017-08-07,2017-08-02,5
DHW100,02-6492,2017-08-30,2017-08-07,23
DHW100,02-6492,2017-09-05,2017-08-30,6
DHW100,02-6492,2017-09-18,2017-09-05,13
DHW100,02-6492,2017-10-18,2017-09-18,30
DHW100,02-6492,2017-10-23,2017-10-18,5
DHW100,02-6492,2017-11-20,2017-10-23,28
DHW100,02-6492,2017-11-22,2017-11-20,2
