CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PRA110,02-3832,2016-06-07,2015-05-18,386
PRA110,02-3832,2016-07-28,2016-06-07,51
PRA110,02-3832,2016-09-16,2016-07-28,50
PRA110,02-3832,2016-10-26,2016-09-16,40
PRA110,02-3832,2017-01-11,2016-10-26,77
PRA110,02-3832,2017-02-07,2017-01-11,27
PRA110,02-3832,2017-03-20,2017-02-07,41
PRA110,02-3832,2017-03-29,2017-03-20,9
PRA110,02-3832,2017-04-18,2017-03-29,20
PRA110,02-3832,2017-05-23,2017-04-18,35
PRA110,02-3832,2017-06-19,2017-05-23,27
PRA110,02-3832,2017-07-19,2017-06-19,30
PRA110,02-3832,2017-07-24,2017-07-19,5
