CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DES123,SPC1040,2015-08-24,2015-07-21,34
DES123,SPC1040,2015-09-15,2015-08-24,22
DES123,SPC1040,2015-09-22,2015-09-15,7
DES123,SPC1040,2015-10-05,2015-09-22,13
DES123,SPC1040,2015-10-19,2015-10-05,14
DES123,SPC1040,2015-11-16,2015-10-19,28
DES123,SPC1040,2015-11-23,2015-11-16,7
DES123,SPC1040,2015-12-16,2015-11-23,23
DES123,SPC1040,2015-12-28,2015-12-16,12
DES123,SPC1040,2016-01-04,2015-12-28,7
DES123,SPC1040,2016-01-15,2016-01-04,11
DES123,SPC1040,2016-01-25,2016-01-15,10
DES123,SPC1040,2016-03-10,2016-01-25,45
