CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FIT107,02-1153,2015-07-06,2015-05-22,45
FIT107,02-1153,2015-10-15,2015-07-06,101
FIT107,02-1153,2015-11-24,2015-10-15,40
FIT107,02-1153,2015-12-16,2015-11-24,22
FIT107,02-1153,2016-01-28,2015-12-16,43
FIT107,02-1153,2016-05-03,2016-01-28,96
FIT107,02-1153,2016-06-13,2016-05-03,41
FIT107,02-1153,2016-08-09,2016-06-13,57
FIT107,02-1153,2016-09-21,2016-08-09,43
FIT107,02-1153,2016-11-02,2016-09-21,42
FIT107,02-1153,2016-11-28,2016-11-02,26
FIT107,02-1153,2016-12-14,2016-11-28,16
