CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TRA109,02-4976,2016-11-30,2016-10-20,41
TRA109,02-4976,2017-01-05,2016-11-30,36
TRA109,02-4976,2017-01-11,2017-01-05,6
TRA109,02-4976,2017-02-09,2017-01-11,29
TRA109,02-4976,2017-03-02,2017-02-09,21
TRA109,02-4976,2017-03-09,2017-03-02,7
TRA109,02-4976,2017-03-20,2017-03-09,11
TRA109,02-4976,2017-03-27,2017-03-20,7
TRA109,02-4976,2017-05-03,2017-03-27,37
TRA109,02-4976,2017-05-08,2017-05-03,5
TRA109,02-4976,2017-07-03,2017-05-08,56
TRA109,02-4976,2017-07-11,2017-07-03,8
TRA109,02-4976,2017-07-13,2017-07-11,2
TRA109,02-4976,2017-07-17,2017-07-13,4
TRA109,02-4976,2017-07-24,2017-07-17,7
TRA109,02-4976,2017-07-31,2017-07-24,7
TRA109,02-4976,2017-08-07,2017-07-31,7
TRA109,02-4976,2017-08-08,2017-08-07,1
