CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BAT110,04-1672,2015-09-10,2015-08-14,27
BAT110,04-1672,2015-09-24,2015-09-10,14
BAT110,04-1672,2015-10-07,2015-09-24,13
BAT110,04-1672,2015-10-20,2015-10-07,13
BAT110,04-1672,2015-11-10,2015-10-20,21
BAT110,04-1672,2015-12-01,2015-11-10,21
BAT110,04-1672,2015-12-28,2015-12-01,27
BAT110,04-1672,2016-01-15,2015-12-28,18
BAT110,04-1672,2016-02-04,2016-01-15,20
BAT110,04-1672,2016-02-25,2016-02-04,21
BAT110,04-1672,2016-03-08,2016-02-25,12
BAT110,04-1672,2016-04-05,2016-03-08,28
BAT110,04-1672,2016-04-27,2016-04-05,22
BAT110,04-1672,2016-05-10,2016-04-27,13
BAT110,04-1672,2016-06-01,2016-05-10,22
BAT110,04-1672,2016-06-27,2016-06-01,26
