CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
WEL167,C2-5629,2016-01-05,2015-12-17,19
WEL167,C2-5629,2016-02-10,2016-01-05,36
WEL167,C2-5629,2016-03-14,2016-02-10,33
WEL167,C2-5629,2016-04-05,2016-03-14,22
WEL167,C2-5629,2016-06-02,2016-04-05,58
WEL167,C2-5629,2016-08-25,2016-06-02,84
WEL167,C2-5629,2016-09-01,2016-08-25,7
WEL167,C2-5629,2016-10-03,2016-09-01,32
WEL167,C2-5629,2016-11-01,2016-10-03,29
WEL167,C2-5629,2016-12-05,2016-11-01,34
WEL167,C2-5629,2017-01-03,2016-12-05,29
WEL167,C2-5629,2017-04-24,2017-01-03,111
WEL167,C2-5629,2017-12-04,2017-04-24,224
