CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SIN108,02-4112,2016-02-24,2016-02-17,7
SIN108,02-4112,2016-03-22,2016-02-24,27
SIN108,02-4112,2016-10-12,2016-03-22,204
SIN108,02-4112,2016-10-14,2016-10-12,2
SIN108,02-4112,2016-11-22,2016-10-14,39
SIN108,02-4112,2017-01-09,2016-11-22,48
SIN108,02-4112,2017-01-13,2017-01-09,4
SIN108,02-4112,2017-02-22,2017-01-13,40
SIN108,02-4112,2017-03-07,2017-02-22,13
SIN108,02-4112,2017-03-22,2017-03-07,15
SIN108,02-4112,2017-05-30,2017-03-22,69
SIN108,02-4112,2017-06-21,2017-05-30,22
SIN108,02-4112,2017-10-26,2017-06-21,127
