CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JAR104,SPC1416,2016-04-13,2016-04-07,6
JAR104,SPC1416,2016-06-01,2016-04-13,49
JAR104,SPC1416,2016-06-07,2016-06-01,6
JAR104,SPC1416,2017-06-30,2016-06-07,388
JAR104,SPC1416,2017-08-03,2017-06-30,34
JAR104,SPC1416,2017-09-13,2017-08-03,41
JAR104,SPC1416,2017-09-27,2017-09-13,14
JAR104,SPC1416,2017-10-12,2017-09-27,15
JAR104,SPC1416,2017-10-20,2017-10-12,8
JAR104,SPC1416,2017-11-15,2017-10-20,26
