CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
THO169,C2-4521,2016-03-04,2016-02-24,9
THO169,C2-4521,2016-03-09,2016-03-04,5
THO169,C2-4521,2016-03-16,2016-03-09,7
THO169,C2-4521,2016-04-02,2016-03-16,17
THO169,C2-4521,2016-05-04,2016-04-02,32
THO169,C2-4521,2016-06-03,2016-05-04,30
THO169,C2-4521,2016-07-01,2016-06-03,28
THO169,C2-4521,2016-08-03,2016-07-01,33
THO169,C2-4521,2016-09-07,2016-08-03,35
THO169,C2-4521,2016-09-08,2016-09-07,1
THO169,C2-4521,2016-11-02,2016-09-08,55
THO169,C2-4521,2016-12-01,2016-11-02,29
THO169,C2-4521,2017-01-04,2016-12-01,34
THO169,C2-4521,2017-02-10,2017-01-04,37
