CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
EDI105,06-3601,2016-09-26,2016-09-09,17
EDI105,06-3601,2016-10-11,2016-09-26,15
EDI105,06-3601,2016-10-31,2016-10-11,20
EDI105,06-3601,2016-11-08,2016-10-31,8
EDI105,06-3601,2016-11-17,2016-11-08,9
EDI105,06-3601,2016-12-07,2016-11-17,20
EDI105,06-3601,2017-03-02,2016-12-07,85
EDI105,06-3601,2017-04-21,2017-03-02,50
EDI105,06-3601,2017-05-17,2017-04-21,26
EDI105,06-3601,2017-06-29,2017-05-17,43
EDI105,06-3601,2017-07-20,2017-06-29,21
EDI105,06-3601,2017-08-10,2017-07-20,21
EDI105,06-3601,2017-09-14,2017-08-10,35
EDI105,06-3601,2017-10-27,2017-09-14,43
