CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ATL110,02-1435,2016-03-04,2016-02-17,16
ATL110,02-1435,2016-03-28,2016-03-04,24
ATL110,02-1435,2016-04-25,2016-03-28,28
ATL110,02-1435,2016-05-12,2016-04-25,17
ATL110,02-1435,2016-06-13,2016-05-12,32
ATL110,02-1435,2016-06-16,2016-06-13,3
ATL110,02-1435,2016-08-08,2016-06-16,53
ATL110,02-1435,2016-09-08,2016-08-08,31
ATL110,02-1435,2016-10-03,2016-09-08,25
ATL110,02-1435,2016-10-26,2016-10-03,23
ATL110,02-1435,2016-11-18,2016-10-26,23
ATL110,02-1435,2016-12-08,2016-11-18,20
ATL110,02-1435,2016-12-21,2016-12-08,13
