CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MDI100,01-4422,2016-07-25,2016-07-18,7
MDI100,01-4422,2016-07-28,2016-07-25,3
MDI100,01-4422,2016-08-18,2016-07-28,21
MDI100,01-4422,2016-08-24,2016-08-18,6
MDI100,01-4422,2016-08-29,2016-08-24,5
MDI100,01-4422,2016-09-22,2016-08-29,24
MDI100,01-4422,2016-10-03,2016-09-22,11
MDI100,01-4422,2016-10-19,2016-10-03,16
MDI100,01-4422,2016-10-24,2016-10-19,5
MDI100,01-4422,2016-10-28,2016-10-24,4
MDI100,01-4422,2016-10-31,2016-10-28,3
MDI100,01-4422,2016-12-05,2016-10-31,35
MDI100,01-4422,2016-12-28,2016-12-05,23
