CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BAI100,01-6492,2015-10-08,2015-08-18,51
BAI100,01-6492,2015-11-12,2015-10-08,35
BAI100,01-6492,2015-12-17,2015-11-12,35
BAI100,01-6492,2016-01-19,2015-12-17,33
BAI100,01-6492,2016-03-02,2016-01-19,43
BAI100,01-6492,2016-04-14,2016-03-02,43
BAI100,01-6492,2016-05-10,2016-04-14,26
BAI100,01-6492,2016-06-07,2016-05-10,28
BAI100,01-6492,2016-06-23,2016-06-07,16
BAI100,01-6492,2016-08-04,2016-06-23,42
BAI100,01-6492,2016-08-18,2016-08-04,14
BAI100,01-6492,2016-09-27,2016-08-18,40
BAI100,01-6492,2016-11-22,2016-09-27,56
BAI100,01-6492,2016-12-22,2016-11-22,30
BAI100,01-6492,2017-01-10,2016-12-22,19
BAI100,01-6492,2017-02-08,2017-01-10,29
BAI100,01-6492,2017-03-09,2017-02-08,29
BAI100,01-6492,2017-04-11,2017-03-09,33
BAI100,01-6492,2017-05-04,2017-04-11,23
BAI100,01-6492,2017-07-06,2017-05-04,63
BAI100,01-6492,2017-07-11,2017-07-06,5
BAI100,01-6492,2017-08-04,2017-07-11,24
BAI100,01-6492,2017-11-02,2017-08-04,90
BAI100,01-6492,2017-11-29,2017-11-02,27
