CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DEN112,02-6565,2015-08-11,2015-07-13,29
DEN112,02-6565,2015-08-13,2015-08-11,2
DEN112,02-6565,2015-08-20,2015-08-13,7
DEN112,02-6565,2015-09-02,2015-08-20,13
DEN112,02-6565,2015-09-14,2015-09-02,12
DEN112,02-6565,2015-10-02,2015-09-14,18
DEN112,02-6565,2015-10-07,2015-10-02,5
DEN112,02-6565,2015-10-22,2015-10-07,15
DEN112,02-6565,2015-10-28,2015-10-22,6
DEN112,02-6565,2015-11-23,2015-10-28,26
DEN112,02-6565,2015-12-03,2015-11-23,10
DEN112,02-6565,2015-12-08,2015-12-03,5
DEN112,02-6565,2015-12-22,2015-12-08,14
DEN112,02-6565,2016-01-06,2015-12-22,15
DEN112,02-6565,2016-08-22,2016-01-06,229
DEN112,02-6565,2017-04-14,2016-08-22,235
DEN112,02-6565,2017-05-19,2017-04-14,35
DEN112,02-6565,2017-05-26,2017-05-19,7
DEN112,02-6565,2017-07-25,2017-05-26,60
DEN112,02-6565,2017-08-09,2017-07-25,15
DEN112,02-6565,2017-08-14,2017-08-09,5
DEN112,02-6565,2017-12-12,2017-08-14,120
