CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MPP171,B1-5589,2015-08-24,2015-07-28,27
MPP171,B1-5589,2015-08-25,2015-08-24,1
MPP171,B1-5589,2015-08-26,2015-08-25,1
MPP171,B1-5589,2015-09-15,2015-08-26,20
MPP171,B1-5589,2015-09-16,2015-09-15,1
MPP171,B1-5589,2015-09-24,2015-09-16,8
MPP171,B1-5589,2017-08-08,2015-09-24,684
MPP171,B1-5589,2017-08-09,2017-08-08,1
MPP171,B1-5589,2017-08-30,2017-08-09,21
MPP171,B1-5589,2017-08-31,2017-08-30,1
MPP171,B1-5589,2017-09-06,2017-08-31,6
MPP171,B1-5589,2017-09-07,2017-09-06,1
