CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SHA189,01-3169,2016-08-10,2016-05-27,75
SHA189,01-3169,2016-08-30,2016-08-10,20
SHA189,01-3169,2016-10-14,2016-08-30,45
SHA189,01-3169,2016-11-11,2016-10-14,28
SHA189,01-3169,2017-01-12,2016-11-11,62
SHA189,01-3169,2017-02-13,2017-01-12,32
SHA189,01-3169,2017-03-14,2017-02-13,29
SHA189,01-3169,2017-06-13,2017-03-14,91
SHA189,01-3169,2017-07-12,2017-06-13,29
SHA189,01-3169,2017-09-06,2017-07-12,56
SHA189,01-3169,2017-09-18,2017-09-06,12
SHA189,01-3169,2017-10-09,2017-09-18,21
SHA189,01-3169,2017-11-02,2017-10-09,24
SHA189,01-3169,2017-11-17,2017-11-02,15
