CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ARR126,10-3293,2016-05-13,2016-05-11,2
ARR126,10-3293,2016-05-25,2016-05-13,12
ARR126,10-3293,2016-06-02,2016-05-25,8
ARR126,10-3293,2016-06-07,2016-06-02,5
ARR126,10-3293,2016-07-06,2016-06-07,29
ARR126,10-3293,2016-07-07,2016-07-06,1
ARR126,10-3293,2016-07-13,2016-07-07,6
ARR126,10-3293,2016-07-22,2016-07-13,9
ARR126,10-3293,2016-07-29,2016-07-22,7
ARR126,10-3293,2016-08-03,2016-07-29,5
ARR126,10-3293,2016-08-15,2016-08-03,12
ARR126,10-3293,2016-11-21,2016-08-15,98
