CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TLS100,02-7371,2015-07-13,2015-07-09,4
TLS100,02-7371,2015-07-16,2015-07-13,3
TLS100,02-7371,2015-07-22,2015-07-16,6
TLS100,02-7371,2015-08-12,2015-07-22,21
TLS100,02-7371,2015-09-04,2015-08-12,23
TLS100,02-7371,2015-09-11,2015-09-04,7
TLS100,02-7371,2015-09-15,2015-09-11,4
TLS100,02-7371,2015-09-17,2015-09-15,2
TLS100,02-7371,2015-09-18,2015-09-17,1
TLS100,02-7371,2015-10-05,2015-09-18,17
TLS100,02-7371,2015-10-12,2015-10-05,7
TLS100,02-7371,2015-10-13,2015-10-12,1
TLS100,02-7371,2015-11-02,2015-10-13,20
TLS100,02-7371,2015-11-12,2015-11-02,10
TLS100,02-7371,2015-11-17,2015-11-12,5
TLS100,02-7371,2016-08-01,2015-11-17,258
TLS100,02-7371,2016-09-01,2016-08-01,31
