CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HAR195,C2-5451,2015-06-16,2015-05-05,42
HAR195,C2-5451,2015-07-27,2015-06-16,41
HAR195,C2-5451,2015-08-27,2015-07-27,31
HAR195,C2-5451,2015-09-09,2015-08-27,13
HAR195,C2-5451,2015-10-15,2015-09-09,36
HAR195,C2-5451,2015-10-27,2015-10-15,12
HAR195,C2-5451,2015-11-10,2015-10-27,14
HAR195,C2-5451,2015-12-10,2015-11-10,30
HAR195,C2-5451,2015-12-29,2015-12-10,19
HAR195,C2-5451,2016-01-20,2015-12-29,22
HAR195,C2-5451,2016-04-19,2016-01-20,90
HAR195,C2-5451,2016-05-26,2016-04-19,37
HAR195,C2-5451,2016-06-29,2016-05-26,34
HAR195,C2-5451,2016-07-28,2016-06-29,29
HAR195,C2-5451,2016-10-26,2016-07-28,90
HAR195,C2-5451,2016-11-29,2016-10-26,34
HAR195,C2-5451,2016-12-20,2016-11-29,21
HAR195,C2-5451,2017-01-26,2016-12-20,37
HAR195,C2-5451,2017-02-20,2017-01-26,25
HAR195,C2-5451,2017-03-29,2017-02-20,37
HAR195,C2-5451,2017-04-19,2017-03-29,21
HAR195,C2-5451,2017-05-22,2017-04-19,33
HAR195,C2-5451,2017-06-23,2017-05-22,32
HAR195,C2-5451,2017-07-19,2017-06-23,26
HAR195,C2-5451,2017-08-22,2017-07-19,34
HAR195,C2-5451,2017-09-15,2017-08-22,24
HAR195,C2-5451,2017-10-27,2017-09-15,42
