CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KCP104,C2-4573,2015-06-12,2015-05-01,42
KCP104,C2-4573,2015-08-17,2015-06-12,66
KCP104,C2-4573,2015-10-21,2015-08-17,65
KCP104,C2-4573,2015-11-16,2015-10-21,26
KCP104,C2-4573,2015-11-20,2015-11-16,4
KCP104,C2-4573,2016-10-03,2015-11-20,318
KCP104,C2-4573,2016-10-13,2016-10-03,10
KCP104,C2-4573,2016-12-05,2016-10-13,53
KCP104,C2-4573,2017-02-07,2016-12-05,64
KCP104,C2-4573,2017-04-19,2017-02-07,71
KCP104,C2-4573,2017-06-27,2017-04-19,69
KCP104,C2-4573,2017-07-10,2017-06-27,13
KCP104,C2-4573,2017-07-20,2017-07-10,10
KCP104,C2-4573,2017-07-25,2017-07-20,5
KCP104,C2-4573,2017-09-25,2017-07-25,62
KCP104,C2-4573,2017-10-04,2017-09-25,9
KCP104,C2-4573,2017-10-07,2017-10-04,3
KCP104,C2-4573,2017-11-14,2017-10-07,38
