CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BOR115,06-0163,2015-09-03,2015-08-07,27
BOR115,06-0163,2015-11-18,2015-09-03,76
BOR115,06-0163,2015-11-23,2015-11-18,5
BOR115,06-0163,2015-12-10,2015-11-23,17
BOR115,06-0163,2015-12-14,2015-12-10,4
BOR115,06-0163,2016-01-15,2015-12-14,32
BOR115,06-0163,2016-07-20,2016-01-15,187
BOR115,06-0163,2016-08-31,2016-07-20,42
BOR115,06-0163,2016-09-06,2016-08-31,6
BOR115,06-0163,2016-09-08,2016-09-06,2
BOR115,06-0163,2017-10-31,2016-09-08,418
BOR115,06-0163,2017-11-30,2017-10-31,30
