CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
INS103,SPC1905,2017-05-30,2017-05-22,8
INS103,SPC1905,2017-06-23,2017-05-30,24
INS103,SPC1905,2017-07-12,2017-06-23,19
INS103,SPC1905,2017-07-18,2017-07-12,6
INS103,SPC1905,2017-07-31,2017-07-18,13
INS103,SPC1905,2017-08-05,2017-07-31,5
INS103,SPC1905,2017-08-19,2017-08-05,14
INS103,SPC1905,2017-09-15,2017-08-19,27
INS103,SPC1905,2017-09-27,2017-09-15,12
INS103,SPC1905,2017-10-18,2017-09-27,21
INS103,SPC1905,2017-10-28,2017-10-18,10
INS103,SPC1905,2017-11-03,2017-10-28,6
INS103,SPC1905,2017-11-13,2017-11-03,10
INS103,SPC1905,2017-11-24,2017-11-13,11
INS103,SPC1905,2017-12-09,2017-11-24,15
