CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
GOR114,02-8819,2016-08-01,2016-07-08,24
GOR114,02-8819,2016-08-29,2016-08-01,28
GOR114,02-8819,2016-09-16,2016-08-29,18
GOR114,02-8819,2016-09-19,2016-09-16,3
GOR114,02-8819,2016-10-14,2016-09-19,25
GOR114,02-8819,2016-10-27,2016-10-14,13
GOR114,02-8819,2016-11-11,2016-10-27,15
GOR114,02-8819,2016-11-21,2016-11-11,10
GOR114,02-8819,2016-12-05,2016-11-21,14
GOR114,02-8819,2017-01-03,2016-12-05,29
GOR114,02-8819,2017-01-10,2017-01-03,7
GOR114,02-8819,2017-01-20,2017-01-10,10
GOR114,02-8819,2017-01-30,2017-01-20,10
GOR114,02-8819,2017-03-06,2017-01-30,35
GOR114,02-8819,2017-03-24,2017-03-06,18
GOR114,02-8819,2017-04-10,2017-03-24,17
GOR114,02-8819,2017-04-20,2017-04-10,10
GOR114,02-8819,2017-04-27,2017-04-20,7
GOR114,02-8819,2017-06-07,2017-04-27,41
GOR114,02-8819,2017-06-26,2017-06-07,19
GOR114,02-8819,2017-07-07,2017-06-26,11
GOR114,02-8819,2017-07-26,2017-07-07,19
GOR114,02-8819,2017-08-01,2017-07-26,6
GOR114,02-8819,2017-08-17,2017-08-01,16
GOR114,02-8819,2017-08-22,2017-08-17,5
GOR114,02-8819,2017-08-30,2017-08-22,8
GOR114,02-8819,2017-09-06,2017-08-30,7
GOR114,02-8819,2017-09-08,2017-09-06,2
GOR114,02-8819,2017-10-04,2017-09-08,26
