CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AMI104,04-4089,2015-12-02,2015-11-05,27
AMI104,04-4089,2015-12-22,2015-12-02,20
AMI104,04-4089,2016-01-04,2015-12-22,13
AMI104,04-4089,2016-01-19,2016-01-04,15
AMI104,04-4089,2016-02-02,2016-01-19,14
AMI104,04-4089,2016-02-17,2016-02-02,15
AMI104,04-4089,2016-03-01,2016-02-17,13
AMI104,04-4089,2016-03-22,2016-03-01,21
AMI104,04-4089,2016-04-01,2016-03-22,10
AMI104,04-4089,2016-04-07,2016-04-01,6
AMI104,04-4089,2016-05-03,2016-04-07,26
AMI104,04-4089,2016-05-17,2016-05-03,14
AMI104,04-4089,2016-06-03,2016-05-17,17
AMI104,04-4089,2016-06-07,2016-06-03,4
