CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JER123,02-2374,2015-11-13,2015-09-30,44
JER123,02-2374,2016-01-27,2015-11-13,75
JER123,02-2374,2016-03-18,2016-01-27,51
JER123,02-2374,2016-03-30,2016-03-18,12
JER123,02-2374,2016-04-29,2016-03-30,30
JER123,02-2374,2016-06-22,2016-04-29,54
JER123,02-2374,2016-07-01,2016-06-22,9
JER123,02-2374,2016-07-15,2016-07-01,14
JER123,02-2374,2016-07-29,2016-07-15,14
JER123,02-2374,2016-09-23,2016-07-29,56
JER123,02-2374,2016-09-28,2016-09-23,5
JER123,02-2374,2016-10-19,2016-09-28,21
JER123,02-2374,2016-12-16,2016-10-19,58
