CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
VIN107,02-7371,2015-09-23,2015-09-16,7
VIN107,02-7371,2015-09-25,2015-09-23,2
VIN107,02-7371,2015-10-15,2015-09-25,20
VIN107,02-7371,2015-10-22,2015-10-15,7
VIN107,02-7371,2015-11-05,2015-10-22,14
VIN107,02-7371,2015-11-12,2015-11-05,7
VIN107,02-7371,2015-11-16,2015-11-12,4
VIN107,02-7371,2015-11-20,2015-11-16,4
VIN107,02-7371,2015-12-02,2015-11-20,12
VIN107,02-7371,2015-12-09,2015-12-02,7
VIN107,02-7371,2015-12-21,2015-12-09,12
VIN107,02-7371,2015-12-23,2015-12-21,2
VIN107,02-7371,2016-01-14,2015-12-23,22
VIN107,02-7371,2016-01-25,2016-01-14,11
VIN107,02-7371,2016-04-01,2016-01-25,67
VIN107,02-7371,2016-04-05,2016-04-01,4
VIN107,02-7371,2016-04-14,2016-04-05,9
VIN107,02-7371,2016-05-02,2016-04-14,18
VIN107,02-7371,2016-05-04,2016-05-02,2
VIN107,02-7371,2016-05-09,2016-05-04,5
VIN107,02-7371,2016-05-10,2016-05-09,1
VIN107,02-7371,2016-06-03,2016-05-10,24
VIN107,02-7371,2016-06-07,2016-06-03,4
VIN107,02-7371,2016-06-08,2016-06-07,1
VIN107,02-7371,2016-06-24,2016-06-08,16
VIN107,02-7371,2016-09-22,2016-06-24,90
VIN107,02-7371,2016-10-13,2016-09-22,21
VIN107,02-7371,2016-11-04,2016-10-13,22
VIN107,02-7371,2016-11-08,2016-11-04,4
VIN107,02-7371,2016-11-14,2016-11-08,6
VIN107,02-7371,2016-11-22,2016-11-14,8
VIN107,02-7371,2016-11-30,2016-11-22,8
VIN107,02-7371,2016-12-06,2016-11-30,6
VIN107,02-7371,2016-12-14,2016-12-06,8
VIN107,02-7371,2017-01-03,2016-12-14,20
VIN107,02-7371,2017-01-12,2017-01-03,9
VIN107,02-7371,2017-01-19,2017-01-12,7
VIN107,02-7371,2017-01-24,2017-01-19,5
VIN107,02-7371,2017-02-10,2017-01-24,17
VIN107,02-7371,2017-03-15,2017-02-10,33
VIN107,02-7371,2017-03-23,2017-03-15,8
VIN107,02-7371,2017-04-03,2017-03-23,11
VIN107,02-7371,2017-04-10,2017-04-03,7
VIN107,02-7371,2017-04-20,2017-04-10,10
