CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MRP100,09-9832,2015-07-20,2015-06-23,27
MRP100,09-9832,2015-09-08,2015-07-20,50
MRP100,09-9832,2015-09-16,2015-09-08,8
MRP100,09-9832,2015-10-12,2015-09-16,26
MRP100,09-9832,2015-10-28,2015-10-12,16
MRP100,09-9832,2015-11-11,2015-10-28,14
MRP100,09-9832,2015-12-09,2015-11-11,28
MRP100,09-9832,2016-01-06,2015-12-09,28
MRP100,09-9832,2016-02-02,2016-01-06,27
MRP100,09-9832,2016-11-02,2016-02-02,274
MRP100,09-9832,2016-11-14,2016-11-02,12
MRP100,09-9832,2016-12-15,2016-11-14,31
MRP100,09-9832,2016-12-20,2016-12-15,5
MRP100,09-9832,2017-02-16,2016-12-20,58
MRP100,09-9832,2017-03-13,2017-02-16,25
MRP100,09-9832,2017-04-24,2017-03-13,42
MRP100,09-9832,2017-05-04,2017-04-24,10
MRP100,09-9832,2017-05-11,2017-05-04,7
MRP100,09-9832,2017-06-01,2017-05-11,21
MRP100,09-9832,2017-06-19,2017-06-01,18
MRP100,09-9832,2017-08-25,2017-06-19,67
MRP100,09-9832,2017-09-05,2017-08-25,11
MRP100,09-9832,2017-09-07,2017-09-05,2
MRP100,09-9832,2017-10-02,2017-09-07,25
MRP100,09-9832,2017-10-05,2017-10-02,3
