CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MSP146,C2-5629,2015-07-21,2015-06-01,50
MSP146,C2-5629,2015-08-20,2015-07-21,30
MSP146,C2-5629,2015-09-09,2015-08-20,20
MSP146,C2-5629,2015-10-21,2015-09-09,42
MSP146,C2-5629,2015-11-05,2015-10-21,15
MSP146,C2-5629,2015-12-02,2015-11-05,27
MSP146,C2-5629,2016-02-25,2015-12-02,85
MSP146,C2-5629,2016-04-29,2016-02-25,64
MSP146,C2-5629,2016-05-11,2016-04-29,12
MSP146,C2-5629,2016-06-01,2016-05-11,21
MSP146,C2-5629,2016-07-01,2016-06-01,30
MSP146,C2-5629,2016-09-27,2016-07-01,88
MSP146,C2-5629,2016-10-07,2016-09-27,10
MSP146,C2-5629,2017-02-10,2016-10-07,126
