CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LIO101,02-0602,2016-08-22,2016-04-18,126
LIO101,02-0602,2016-11-01,2016-08-22,71
LIO101,02-0602,2017-03-31,2016-11-01,150
LIO101,02-0602,2017-06-09,2017-03-31,70
LIO101,02-0602,2017-07-14,2017-06-09,35
