CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
WOO108,06-4840,2015-12-30,2015-12-28,2
WOO108,06-4840,2015-12-31,2015-12-30,1
WOO108,06-4840,2016-01-20,2015-12-31,20
WOO108,06-4840,2016-01-25,2016-01-20,5
WOO108,06-4840,2016-02-01,2016-01-25,7
WOO108,06-4840,2016-02-05,2016-02-01,4
WOO108,06-4840,2016-06-02,2016-02-05,118
WOO108,06-4840,2016-06-08,2016-06-02,6
WOO108,06-4840,2016-08-03,2016-06-08,56
WOO108,06-4840,2016-08-10,2016-08-03,7
WOO108,06-4840,2016-08-15,2016-08-10,5
WOO108,06-4840,2016-08-18,2016-08-15,3
WOO108,06-4840,2016-08-24,2016-08-18,6
WOO108,06-4840,2016-10-04,2016-08-24,41
WOO108,06-4840,2016-10-25,2016-10-04,21
WOO108,06-4840,2016-10-31,2016-10-25,6
WOO108,06-4840,2016-11-29,2016-10-31,29
WOO108,06-4840,2016-12-07,2016-11-29,8
WOO108,06-4840,2017-01-23,2016-12-07,47
WOO108,06-4840,2017-04-10,2017-01-23,77
WOO108,06-4840,2017-05-01,2017-04-10,21
WOO108,06-4840,2017-05-02,2017-05-01,1
WOO108,06-4840,2017-05-03,2017-05-02,1
