CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MYP101,02-1291,2015-06-10,2015-05-20,21
MYP101,02-1291,2015-12-31,2015-06-10,204
MYP101,02-1291,2016-01-18,2015-12-31,18
MYP101,02-1291,2016-02-09,2016-01-18,22
MYP101,02-1291,2016-03-25,2016-02-09,45
MYP101,02-1291,2016-05-03,2016-03-25,39
MYP101,02-1291,2016-05-31,2016-05-03,28
MYP101,02-1291,2016-06-15,2016-05-31,15
MYP101,02-1291,2016-07-26,2016-06-15,41
MYP101,02-1291,2016-08-29,2016-07-26,34
MYP101,02-1291,2016-10-27,2016-08-29,59
MYP101,02-1291,2016-11-25,2016-10-27,29
MYP101,02-1291,2016-12-12,2016-11-25,17
MYP101,02-1291,2017-01-11,2016-12-12,30
