CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KEV100,SPC1416,2016-03-11,2016-02-19,21
KEV100,SPC1416,2016-03-23,2016-03-11,12
KEV100,SPC1416,2016-04-27,2016-03-23,35
KEV100,SPC1416,2016-04-28,2016-04-27,1
KEV100,SPC1416,2016-06-15,2016-04-28,48
KEV100,SPC1416,2016-07-26,2016-06-15,41
KEV100,SPC1416,2017-06-29,2016-07-26,338
KEV100,SPC1416,2017-07-21,2017-06-29,22
KEV100,SPC1416,2017-08-21,2017-07-21,31
KEV100,SPC1416,2017-09-11,2017-08-21,21
KEV100,SPC1416,2017-09-26,2017-09-11,15
KEV100,SPC1416,2017-09-27,2017-09-26,1
KEV100,SPC1416,2017-10-02,2017-09-27,5
