CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MUN100,02-1196,2015-05-06,2015-05-05,1
MUN100,02-1196,2015-05-27,2015-05-06,21
MUN100,02-1196,2015-06-03,2015-05-27,7
MUN100,02-1196,2015-06-23,2015-06-03,20
MUN100,02-1196,2015-07-09,2015-06-23,16
MUN100,02-1196,2015-07-27,2015-07-09,18
MUN100,02-1196,2015-08-12,2015-07-27,16
MUN100,02-1196,2015-08-21,2015-08-12,9
MUN100,02-1196,2015-09-08,2015-08-21,18
MUN100,02-1196,2015-09-21,2015-09-08,13
MUN100,02-1196,2015-10-01,2015-09-21,10
MUN100,02-1196,2015-10-20,2015-10-01,19
MUN100,02-1196,2015-11-05,2015-10-20,16
MUN100,02-1196,2015-11-12,2015-11-05,7
MUN100,02-1196,2015-11-23,2015-11-12,11
MUN100,02-1196,2015-12-14,2015-11-23,21
MUN100,02-1196,2015-12-17,2015-12-14,3
MUN100,02-1196,2016-01-04,2015-12-17,18
MUN100,02-1196,2016-01-08,2016-01-04,4
MUN100,02-1196,2016-01-14,2016-01-08,6
MUN100,02-1196,2016-02-05,2016-01-14,22
MUN100,02-1196,2017-03-10,2016-02-05,399
MUN100,02-1196,2017-04-03,2017-03-10,24
MUN100,02-1196,2017-04-12,2017-04-03,9
MUN100,02-1196,2017-04-17,2017-04-12,5
MUN100,02-1196,2017-04-25,2017-04-17,8
