CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
NOR295,B1-4414,2017-07-12,2017-05-15,58
NOR295,B1-4414,2017-07-26,2017-07-12,14
NOR295,B1-4414,2017-08-23,2017-07-26,28
NOR295,B1-4414,2017-09-08,2017-08-23,16
NOR295,B1-4414,2017-09-14,2017-09-08,6
NOR295,B1-4414,2017-09-26,2017-09-14,12
NOR295,B1-4414,2017-10-26,2017-09-26,30
NOR295,B1-4414,2017-11-03,2017-10-26,8
NOR295,B1-4414,2017-11-14,2017-11-03,11
NOR295,B1-4414,2017-11-16,2017-11-14,2
NOR295,B1-4414,2017-11-27,2017-11-16,11
NOR295,B1-4414,2017-12-11,2017-11-27,14
