CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RAY141,SPC1901,2017-05-22,2017-05-05,17
RAY141,SPC1901,2017-05-30,2017-05-22,8
RAY141,SPC1901,2017-06-05,2017-05-30,6
RAY141,SPC1901,2017-06-14,2017-06-05,9
RAY141,SPC1901,2017-06-16,2017-06-14,2
RAY141,SPC1901,2017-06-19,2017-06-16,3
RAY141,SPC1901,2017-06-30,2017-06-19,11
RAY141,SPC1901,2017-07-03,2017-06-30,3
RAY141,SPC1901,2017-08-01,2017-07-03,29
RAY141,SPC1901,2017-08-22,2017-08-01,21
RAY141,SPC1901,2017-08-28,2017-08-22,6
RAY141,SPC1901,2017-08-29,2017-08-28,1
RAY141,SPC1901,2017-09-05,2017-08-29,7
RAY141,SPC1901,2017-09-28,2017-09-05,23
RAY141,SPC1901,2017-10-05,2017-09-28,7
