CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TSP100,02-8931,2016-04-15,2016-04-01,14
TSP100,02-8931,2016-04-20,2016-04-15,5
TSP100,02-8931,2016-04-29,2016-04-20,9
TSP100,02-8931,2016-05-05,2016-04-29,6
TSP100,02-8931,2016-05-31,2016-05-05,26
TSP100,02-8931,2016-06-02,2016-05-31,2
TSP100,02-8931,2016-06-08,2016-06-02,6
TSP100,02-8931,2016-06-09,2016-06-08,1
TSP100,02-8931,2016-06-10,2016-06-09,1
TSP100,02-8931,2016-06-14,2016-06-10,4
TSP100,02-8931,2016-06-17,2016-06-14,3
TSP100,02-8931,2016-06-20,2016-06-17,3
TSP100,02-8931,2016-06-21,2016-06-20,1
TSP100,02-8931,2016-06-22,2016-06-21,1
TSP100,02-8931,2016-06-29,2016-06-22,7
TSP100,02-8931,2016-06-30,2016-06-29,1
TSP100,02-8931,2016-07-05,2016-06-30,5
TSP100,02-8931,2016-07-13,2016-07-05,8
TSP100,02-8931,2016-07-19,2016-07-13,6
TSP100,02-8931,2016-07-21,2016-07-19,2
TSP100,02-8931,2016-07-26,2016-07-21,5
TSP100,02-8931,2016-07-28,2016-07-26,2
TSP100,02-8931,2016-08-02,2016-07-28,5
